name,img_links
Minion (Megamind),https://static.wikia.nocookie.net/superheroes/images/4/47/Minion.jpg/revision/latest/scale-to-width-down/250?cb=20140111034643
Mintberry Crunch,https://static.wikia.nocookie.net/superheroes/images/c/c9/Mint_Berry_Crunch.png/revision/latest?cb=20101112013141
Minuteman,https://static.wikia.nocookie.net/superheroes/images/9/92/Minuteman.jpg/revision/latest/scale-to-width-down/250?cb=20150427090835
Misfit,https://static.wikia.nocookie.net/superheroes/images/1/1e/Misfit.jpg/revision/latest?cb=20230417170202
Miss America,https://static.wikia.nocookie.net/superheroes/images/7/7f/Miss_America_Madeline.jpg/revision/latest/scale-to-width-down/250?cb=20230728155631
Miss America (Coonskin),https://static.wikia.nocookie.net/superheroes/images/9/9f/Miss_America_%28Coonskin%29.jpeg/revision/latest/scale-to-width-down/250?cb=20230701020529
Miss Fantastix,https://static.wikia.nocookie.net/superheroes/images/3/30/Miss_Fantastix.jpg/revision/latest/scale-to-width-down/250?cb=20230728163930
Miss Fury,https://static.wikia.nocookie.net/superheroes/images/b/b7/Miss_Fury.jpg/revision/latest/scale-to-width-down/250?cb=20150307154850
Miss Spell,https://static.wikia.nocookie.net/superheroes/images/7/78/MissPell.jpg/revision/latest/scale-to-width-down/250?cb=20140831175501
Mister Canoehead,https://static.wikia.nocookie.net/superheroes/images/e/eb/Mrcanoehead.jpg/revision/latest/scale-to-width-down/250?cb=20161019065226
Mister Marathon,https://static.wikia.nocookie.net/superheroes/images/e/ef/Mister_Marathon.jpeg/revision/latest/scale-to-width-down/250?cb=20230521001633
Mistress Mare-velous,https://static.wikia.nocookie.net/superheroes/images/7/7d/Mistress_Mare-velous_ID_A2014.png/revision/latest?cb=20160803013136
Mockingbird,https://static.wikia.nocookie.net/superheroes/images/5/59/Mockingbird.jpg/revision/latest/scale-to-width-down/250?cb=20181210023237
Category:Modern Age Superheroes,https://static.wikia.nocookie.net/superheroes/images/d/d0/Watchmen.jpg/revision/latest/scale-to-width-down/316?cb=20200515175439
Mogo,https://static.wikia.nocookie.net/superheroes/images/b/be/Mogo.jpg/revision/latest/scale-to-width-down/250?cb=20151222152714
Mondo Gecko,https://static.wikia.nocookie.net/superheroes/images/7/77/Mondogecko.png/revision/latest/scale-to-width-down/250?cb=20150422133612
Monkey (Dexter's Laboratory),https://static.wikia.nocookie.net/superheroes/images/3/30/Monkey.jpg/revision/latest/scale-to-width-down/250?cb=20140207032437
Monolith,https://static.wikia.nocookie.net/superheroes/images/f/fa/Monolith.jpg/revision/latest/scale-to-width-down/250?cb=20140602184343
Moon Girl,https://static.wikia.nocookie.net/superheroes/images/b/bc/Moon_Girl.jpg/revision/latest/scale-to-width-down/250?cb=20171019004249
Moon Knight,https://static.wikia.nocookie.net/superheroes/images/4/4c/Moon_Knight.jpg/revision/latest/scale-to-width-down/250?cb=20170905174808
Moon-Boy,https://static.wikia.nocookie.net/superheroes/images/f/f3/Moon-Boy.jpg/revision/latest/scale-to-width-down/250?cb=20170714152434
Moonstar,https://static.wikia.nocookie.net/superheroes/images/2/28/Moonstar.jpg/revision/latest?cb=20230904051701
Morbius,https://static.wikia.nocookie.net/superheroes/images/2/26/Morbius.jpg/revision/latest/scale-to-width-down/250?cb=20140423195359
Mother Hive,https://static.wikia.nocookie.net/superheroes/images/5/57/Mother_Hive.jpg/revision/latest/scale-to-width-down/250?cb=20140605173344
Mothman,https://static.wikia.nocookie.net/superheroes/images/0/01/Mothman.png/revision/latest?cb=20140424184824
Mothra,https://static.wikia.nocookie.net/superheroes/images/f/f2/09C54C53-F531-430A-BD2C-8CBD0CD82751.jpeg/revision/latest/scale-to-width-down/350?cb=20191219024450
Mr. Envelope,https://static.wikia.nocookie.net/superheroes/images/5/5a/Mr._Envelope.jpg/revision/latest?cb=20200225004333
Mr. Gum,https://static.wikia.nocookie.net/superheroes/images/3/30/Mr_Gum.jpg/revision/latest?cb=20140527021446
Mr. Incredible,https://static.wikia.nocookie.net/superheroes/images/2/2c/Mr._Incredible.jpg/revision/latest/scale-to-width-down/250?cb=20101108015807
Mr. Jigsaw,https://static.wikia.nocookie.net/superheroes/images/6/62/Mr.jigsawscarytales.jpg/revision/latest?cb=20160204181507
Mr. Machine Gun,https://static.wikia.nocookie.net/superheroes/images/8/8d/Mr._Machine_Gun.jpg/revision/latest/scale-to-width-down/250?cb=20151223211010
Mr. Superawesomeness,https://static.wikia.nocookie.net/superheroes/images/8/8f/Mr._Superawesomeness.jpg/revision/latest/scale-to-width-down/350?cb=20181013145727
Multiple Man,https://static.wikia.nocookie.net/superheroes/images/0/08/Multiple_Man.jpg/revision/latest/scale-to-width-down/250?cb=20140121050306
Mumen Rider,https://static.wikia.nocookie.net/superheroes/images/a/a8/Mumen_Rider.png/revision/latest/scale-to-width-down/180?cb=20210529224038
Mummies,https://static.wikia.nocookie.net/superheroes/images/5/59/43B1ABC5-7143-4404-BD9F-EEDB3C40EE7E.jpeg/revision/latest/scale-to-width-down/326?cb=20191220223140
Mysterion,https://static.wikia.nocookie.net/superheroes/images/c/c9/Mysterion.jpg/revision/latest/scale-to-width-down/250?cb=20101108015951
Mystery Incorporated,https://static.wikia.nocookie.net/superheroes/images/a/a0/Mystery_Incorporated.jpg/revision/latest/scale-to-width-down/250?cb=20150422155856
Mystery Men,https://static.wikia.nocookie.net/superheroes/images/5/5a/Mystery_Men.jpg/revision/latest/scale-to-width-down/384?cb=20180401172635
Más y Menos,https://static.wikia.nocookie.net/superheroes/images/f/f1/M%C3%A1s_y_Menos.jpg/revision/latest/scale-to-width-down/250?cb=20140819144036
Namora,https://static.wikia.nocookie.net/superheroes/images/f/fb/Namora.jpg/revision/latest/scale-to-width-down/250?cb=20140620192934
Namorita,https://static.wikia.nocookie.net/superheroes/images/5/5b/Namorita.jpg/revision/latest/scale-to-width-down/250?cb=20140728181311
Nature Boy,https://static.wikia.nocookie.net/superheroes/images/9/98/Nature_Boy.jpg/revision/latest/scale-to-width-down/250?cb=20170523002840
Nelvana of the Northern Lights,https://static.wikia.nocookie.net/superheroes/images/7/7c/Nelvana.webp/revision/latest?cb=20220304151345
Nemesis,https://static.wikia.nocookie.net/superheroes/images/2/22/Nemesis.jpg/revision/latest/scale-to-width-down/250?cb=20140508173632
Neo (The Matrix),https://static.wikia.nocookie.net/superheroes/images/6/64/4134793-neo%2Bof%2Bmatrix.jpg/revision/latest/scale-to-width-down/220?cb=20171029015857
Next Men,https://static.wikia.nocookie.net/superheroes/images/9/9c/Next_Men.jpg/revision/latest/scale-to-width-down/250?cb=20170703125932
Nexus,https://static.wikia.nocookie.net/superheroes/images/c/c8/Nexus.jpg/revision/latest?cb=20150219030759
Nick Fury in other media,https://static.wikia.nocookie.net/superheroes/images/4/45/Nick_Fury.jpg/revision/latest/scale-to-width-down/380?cb=20171019003551
Nick Fury Jr.,https://static.wikia.nocookie.net/superheroes/images/4/45/Nick_Fury_Jr..png/revision/latest?cb=20171211192146
Nico Minoru,https://static.wikia.nocookie.net/superheroes/images/8/8f/Nico_Minoru.jpg/revision/latest/scale-to-width-down/250?cb=20160526045610
Night Nurse,https://static.wikia.nocookie.net/superheroes/images/0/0b/Night_Nurse.jpg/revision/latest/scale-to-width-down/250?cb=20170121032615
Nightcrawler,https://static.wikia.nocookie.net/superheroes/images/9/93/Nightcrawler.jpg/revision/latest?cb=20230904172538
Nightwing,https://static.wikia.nocookie.net/superheroes/images/8/89/Nightwing.jpg/revision/latest/scale-to-width-down/250?cb=20230413171534
Ninjette,https://static.wikia.nocookie.net/superheroes/images/0/08/Ninjette.jpg/revision/latest/scale-to-width-down/250?cb=20140927023248
Nite Owl,https://static.wikia.nocookie.net/superheroes/images/8/81/Niteowl1.jpg/revision/latest?cb=20140407180321
Nomad,https://static.wikia.nocookie.net/superheroes/images/e/ec/Nomad.jpg/revision/latest/scale-to-width-down/180?cb=20160108212906
Nomad (Jack Monroe),https://static.wikia.nocookie.net/superheroes/images/7/76/Nomad_Jack_Monroe.jpg/revision/latest/scale-to-width-down/250?cb=20161114061206
Noodles,https://static.wikia.nocookie.net/superheroes/images/5/56/Noodles_We_Can_Be_Heroes_Picture.png/revision/latest/scale-to-width-down/350?cb=20230119111323
Norman-Man,https://static.wikia.nocookie.net/superheroes/images/4/45/Norman-Man.jpg/revision/latest/scale-to-width-down/180?cb=20200221184536
Norrisville Ninja,https://static.wikia.nocookie.net/superheroes/images/2/27/Norrisville_Ninja.jpeg/revision/latest/scale-to-width-down/250?cb=20231205171951
Nova (Frankie Raye),https://static.wikia.nocookie.net/superheroes/images/e/e5/Nova_FR.jpg/revision/latest/scale-to-width-down/250?cb=20230920181104
Nova (Richard Rider),https://static.wikia.nocookie.net/superheroes/images/a/a8/250px-Nova1adigranov.jpg/revision/latest?cb=20150814095923
Nuclear Boy,https://static.wikia.nocookie.net/superheroes/images/7/75/Nuclear_Boy.jpeg/revision/latest/scale-to-width-down/250?cb=20230708000309
Ocelotina,https://static.wikia.nocookie.net/superheroes/images/b/b2/Ocelotina.png/revision/latest?cb=20140714164814
Odious,https://static.wikia.nocookie.net/superheroes/images/2/2a/1249083159_5.jpg/revision/latest/scale-to-width-down/250?cb=20111216005259
Off-Ramp,https://static.wikia.nocookie.net/superheroes/images/5/53/Off-Ramp.jpg/revision/latest/scale-to-width-down/250?cb=20180709234633
Old Soldier,https://static.wikia.nocookie.net/superheroes/images/b/b5/Disambiguation.png/revision/latest/scale-to-width-down/250?cb=20180601180333
Old Soldier (Marvel Comics),https://static.wikia.nocookie.net/superheroes/images/7/71/Old_Soldier_Marvel.jpg/revision/latest/scale-to-width-down/250?cb=20151123134842
Oliver (Mighty Med),https://static.wikia.nocookie.net/superheroes/images/e/e6/Oliver.jpg/revision/latest/scale-to-width-down/250?cb=20170808182029
Om Nom,https://static.wikia.nocookie.net/superheroes/images/d/db/On_Nom.jpg/revision/latest/scale-to-width-down/250?cb=20150523154425
Omega Lucky Scouts,https://static.wikia.nocookie.net/superheroes/images/3/31/Omega_Lucky_Scouts.jpeg/revision/latest/scale-to-width-down/250?cb=20221130163713
Order,https://static.wikia.nocookie.net/superheroes/images/2/22/The_Order.jpg/revision/latest/scale-to-width-down/268?cb=20181231190915
Orgazmo,https://static.wikia.nocookie.net/superheroes/images/a/a0/Orgazmo.jpg/revision/latest/scale-to-width-down/180?cb=20191021120141
Origami Cyclone,https://static.wikia.nocookie.net/superheroes/images/3/33/Origami_Cyclone.jpeg/revision/latest/scale-to-width-down/250?cb=20230512161028
Orphan (DC Comics),https://static.wikia.nocookie.net/superheroes/images/b/b5/Orphan_Batgirl.jpg/revision/latest/scale-to-width-down/250?cb=20230413161157
Ozymandias,https://static.wikia.nocookie.net/superheroes/images/5/5b/Ozymandias.jpg/revision/latest/scale-to-width-down/250?cb=20170210020030
Panther Girl,https://static.wikia.nocookie.net/superheroes/images/f/f9/Panther_Girl.jpg/revision/latest/scale-to-width-down/250?cb=20180329012807
Patriot,https://static.wikia.nocookie.net/superheroes/images/b/b5/Disambiguation.png/revision/latest/scale-to-width-down/250?cb=20180601180333
Category:Patriotic Superheroes,https://static.wikia.nocookie.net/superheroes/images/2/25/Usavengers-who-is-social.jpg/revision/latest/scale-to-width-down/284?cb=20190710230133
Payback (The Boys),https://static.wikia.nocookie.net/superheroes/images/5/5f/Payback_%28The_Boys%29.jpeg/revision/latest/scale-to-width-down/250?cb=20220719205504
Peanut,https://static.wikia.nocookie.net/superheroes/images/8/82/Peanut.jpg/revision/latest/scale-to-width-down/250?cb=20150126033655
Penance (Monet St Croix),https://static.wikia.nocookie.net/superheroes/images/c/c6/Penance_Monet_.jpg/revision/latest/scale-to-width-down/250?cb=20230913154817
People's Heroes,https://static.wikia.nocookie.net/superheroes/images/3/34/People%27s_Heroes.jpg/revision/latest/scale-to-width-down/250?cb=20171002180316
Pepsiman,https://static.wikia.nocookie.net/superheroes/images/0/0b/Pepsi_Man.jpg/revision/latest/scale-to-width-down/250?cb=20140414190907
Pepé Le Pew (New Looney Tunes),https://static.wikia.nocookie.net/superheroes/images/e/ec/8289BE7C-3E9F-4D6D-A813-D049BBDD9F4D.png/revision/latest/scale-to-width-down/326?cb=20200427162822
Perfect Man,https://static.wikia.nocookie.net/superheroes/images/a/ab/Perfect_Man.jpg/revision/latest/scale-to-width-down/250?cb=20151222162824
Pet Force,https://static.wikia.nocookie.net/superheroes/images/3/3d/200px-Garfiel_Pet_Force.jpg/revision/latest?cb=20111213004029
Phantom,https://static.wikia.nocookie.net/superheroes/images/f/f8/Phantom.jpg/revision/latest/scale-to-width-down/180?cb=20170421002505
Phantom Detective,https://static.wikia.nocookie.net/superheroes/images/0/0b/Phantom_Detective.jpg/revision/latest/scale-to-width-down/380?cb=20170413010447
Phantom Girl,https://static.wikia.nocookie.net/superheroes/images/3/35/Phantom_Girl_LoSH.jpg/revision/latest/scale-to-width-down/250?cb=20230906180308
Philistine,https://static.wikia.nocookie.net/superheroes/images/a/a9/Philistine2.jpg/revision/latest/scale-to-width-down/250?cb=20160204205046
Phoenix,https://static.wikia.nocookie.net/superheroes/images/1/1f/Jean_Grey_ver_II.jpg/revision/latest/scale-to-width-down/250?cb=20230905015858
Phoenix Jones,https://static.wikia.nocookie.net/superheroes/images/6/69/Phoenix_Jones-0.jpg/revision/latest/scale-to-width-down/250?cb=20160202173005
Phone Ranger,https://static.wikia.nocookie.net/superheroes/images/0/0f/Phone_Ranger.png/revision/latest/scale-to-width-down/250?cb=20180502180639
Pie Man,https://static.wikia.nocookie.net/superheroes/images/b/bd/8D16A433-6BA5-4A9F-A5EE-861BE18B09C8.jpeg/revision/latest?cb=20191222181435
Pig-Iron,https://static.wikia.nocookie.net/superheroes/images/9/9c/Pigiron.jpg/revision/latest/scale-to-width-down/250?cb=20150111013200
Pirate Pablo,https://static.wikia.nocookie.net/superheroes/images/c/c4/The_Backyardigans_Pirate_Pablo.png/revision/latest/scale-to-width-down/250?cb=20180811155015
Pixel,https://static.wikia.nocookie.net/superheroes/images/d/de/Pixel.jpg/revision/latest/scale-to-width-down/180?cb=20211019232746
Planeteers,https://static.wikia.nocookie.net/superheroes/images/9/91/Planeteers.jpg/revision/latest/scale-to-width-down/350?cb=20191114012913
Poison,https://static.wikia.nocookie.net/superheroes/images/8/87/Poison.jpg/revision/latest/scale-to-width-down/250?cb=20171022181511
Powdered Toast Man,https://static.wikia.nocookie.net/superheroes/images/e/ea/Powdered_Toast_Man.webp/revision/latest/scale-to-width-down/180?cb=20230309232640
Power Gal,https://static.wikia.nocookie.net/superheroes/images/9/92/Power_Gal.jpeg/revision/latest/scale-to-width-down/250?cb=20230512161251
Power Girl,https://static.wikia.nocookie.net/superheroes/images/9/93/Power_Girl_Dawn_of_DC.jpg/revision/latest/scale-to-width-down/250?cb=20231203180138
Power Pack,https://static.wikia.nocookie.net/superheroes/images/0/08/Power_Pack.jpg/revision/latest/scale-to-width-down/250?cb=20150921142654
Power Pals,https://static.wikia.nocookie.net/superheroes/images/b/b9/Power_Pals.png/revision/latest/scale-to-width-down/350?cb=20210516191219
Power Princess,https://static.wikia.nocookie.net/superheroes/images/8/89/Power_Princess.jpg/revision/latest/scale-to-width-down/250?cb=20180205141323
Power Pup,https://static.wikia.nocookie.net/superheroes/images/a/a5/Power_Pup.png/revision/latest?cb=20111218204429
Powerlock,https://static.wikia.nocookie.net/superheroes/images/3/30/Powerlock.jpg/revision/latest?cb=20200417230015
Powerpuff Girls,https://static.wikia.nocookie.net/superheroes/images/0/05/Powerpuff_Girls.jpg/revision/latest/scale-to-width-down/250?cb=20140113015834
Powerpuff Girls Z,https://static.wikia.nocookie.net/superheroes/images/f/fa/Powerpuff_Girls_Z.jpeg/revision/latest/scale-to-width-down/250?cb=20230124135944
Prairie Ghost,https://static.wikia.nocookie.net/superheroes/images/7/75/Prairie_Ghost.jpg/revision/latest/scale-to-width-down/250?cb=20160817153018
Prime,https://static.wikia.nocookie.net/superheroes/images/4/4d/Prime.jpg/revision/latest/scale-to-width-down/250?cb=20180320192156
Prince of Space,https://static.wikia.nocookie.net/superheroes/images/5/5f/Prince_of_Space.jpg/revision/latest/scale-to-width-down/250?cb=20141230095714
Princess Strong Blossom,https://static.wikia.nocookie.net/superheroes/images/6/65/Princess_Strong_Blossom.jpg/revision/latest/scale-to-width-down/292?cb=20180811154548
Pro,https://static.wikia.nocookie.net/superheroes/images/5/59/Pro.jpg/revision/latest/scale-to-width-down/180?cb=20180808215016
Prock,https://static.wikia.nocookie.net/superheroes/images/f/f4/Prock.jpg/revision/latest/scale-to-width-down/250?cb=20181230020811
Prodigy,https://static.wikia.nocookie.net/superheroes/images/c/c6/Prodigy.jpg/revision/latest/scale-to-width-down/250?cb=20231111023915
Professor X,https://static.wikia.nocookie.net/superheroes/images/5/55/Xavier00.jpg/revision/latest?cb=20140109121220
Prowler,https://static.wikia.nocookie.net/superheroes/images/1/12/Prowler.jpg/revision/latest/scale-to-width-down/250?cb=20151101062301
Psi-Lord,https://static.wikia.nocookie.net/superheroes/images/d/d6/Psi-Lord_Future.jpg/revision/latest/scale-to-width-down/200?cb=20230717183059
Psylocke (Kwannon),https://static.wikia.nocookie.net/superheroes/images/5/57/Psylocke_ver_II.jpg/revision/latest/scale-to-width-down/250?cb=20230914043434
Puck,https://static.wikia.nocookie.net/superheroes/images/6/6e/Puck.jpg/revision/latest?cb=20140727164317
Pumaman,https://static.wikia.nocookie.net/superheroes/images/c/ce/Pumaman.jpg/revision/latest/scale-to-width-down/250?cb=20180330162306
Pérák,https://static.wikia.nocookie.net/superheroes/images/f/f6/Perak.jpg/revision/latest?cb=20200829022732
Quake,https://static.wikia.nocookie.net/superheroes/images/7/79/Quake.jpg/revision/latest/scale-to-width-down/250?cb=20160222035547
Queen Maeve,https://static.wikia.nocookie.net/superheroes/images/e/ea/Queen_Maeve.jpeg/revision/latest/scale-to-width-down/250?cb=20230521001159
Question,https://static.wikia.nocookie.net/superheroes/images/c/c2/The_question.jpg/revision/latest?cb=20140522210439
Quicksilver,https://static.wikia.nocookie.net/superheroes/images/b/ba/Quicksilver.jpg/revision/latest/scale-to-width-down/250?cb=20180710010426
Radioactive Man (The Simpsons),https://static.wikia.nocookie.net/superheroes/images/3/3b/The_Simpsons_Radioactive_Man.png/revision/latest?cb=20171228202522
Category:Rain City Superhero Movement Members,https://static.wikia.nocookie.net/superheroes/images/9/94/Rain_City_Superhero_Movement.jpg/revision/latest/scale-to-width-down/288?cb=20190115000050
Ralph Hinkley,https://static.wikia.nocookie.net/superheroes/images/8/8c/Greatestamericanhero.jpg/revision/latest/scale-to-width-down/250?cb=20160205150801
Ravager (Rose Wilson),https://static.wikia.nocookie.net/superheroes/images/b/b2/Ravager.jpg/revision/latest/scale-to-width-down/250?cb=20160627063241
Ravers,https://static.wikia.nocookie.net/superheroes/images/a/a8/Ravers.jpg/revision/latest/scale-to-width-down/250?cb=20140609002740
Ray,https://static.wikia.nocookie.net/superheroes/images/d/d0/Ray.jpg/revision/latest/scale-to-width-down/250?cb=20170922011022
Red Bee,https://static.wikia.nocookie.net/superheroes/images/b/b0/Red_Bee.jpg/revision/latest/scale-to-width-down/250?cb=20140211030922
Red Mist,https://static.wikia.nocookie.net/superheroes/images/a/a1/Red_Mist.jpg/revision/latest/scale-to-width-down/250?cb=20190726165558
Red Riding Hood,https://static.wikia.nocookie.net/superheroes/images/3/39/23339821.jpg/revision/latest/scale-to-width-down/199?cb=20200519231644
Red Robin,https://static.wikia.nocookie.net/superheroes/images/a/a0/Red_Robin.jpg/revision/latest/scale-to-width-down/250?cb=20230417165338
Red Tornado,https://static.wikia.nocookie.net/superheroes/images/1/1c/RedTornado-1.jpg/revision/latest/scale-to-width-down/250?cb=20080619231839
Red Tornado (Ma Hunkel),https://static.wikia.nocookie.net/superheroes/images/b/b5/Ma_Hunkel.jpg/revision/latest?cb=20161001032937
Red Widow,https://static.wikia.nocookie.net/superheroes/images/9/9c/Red_Widow.jpg/revision/latest/scale-to-width-down/250?cb=20230323205457
References to Batman in popular culture,https://static.wikia.nocookie.net/superheroes/images/9/96/Mallrats.jpg/revision/latest/scale-to-width-down/398?cb=20181015182757
Reflux,https://static.wikia.nocookie.net/superheroes/images/e/ea/Reflux_Profile.jpg/revision/latest/scale-to-width-down/250?cb=20230530011953
Rescueman,https://static.wikia.nocookie.net/superheroes/images/0/05/Rescueman.png/revision/latest/scale-to-width-down/250?cb=20190208155854
Richard Dragon,https://static.wikia.nocookie.net/superheroes/images/3/32/Richard_Dragon.jpg/revision/latest/scale-to-width-down/250?cb=20140729214109
Rick Jones,https://static.wikia.nocookie.net/superheroes/images/c/c2/Rick_Jones.jpg/revision/latest/scale-to-width-down/250?cb=20180509153452
Ricky Fitness,https://static.wikia.nocookie.net/superheroes/images/6/68/Ricky_Fitness.jpg/revision/latest/scale-to-width-down/250?cb=20170303024658
Ricochet,https://static.wikia.nocookie.net/superheroes/images/b/b9/Ricochet.jpg/revision/latest/scale-to-width-down/250?cb=20231111154421
Rictor,https://static.wikia.nocookie.net/superheroes/images/e/e2/Rictor.jpg/revision/latest?cb=20230914191542
Ripclaw,https://static.wikia.nocookie.net/superheroes/images/d/dd/Ripclaw.jpg/revision/latest/scale-to-width-down/250?cb=20141118072320
Ripping Friends,https://static.wikia.nocookie.net/superheroes/images/3/36/Ripping_Friends.jpg/revision/latest/scale-to-width-down/250?cb=20140828150501
Robby Reed,https://static.wikia.nocookie.net/superheroes/images/0/02/Robby_Reed.jpg/revision/latest/scale-to-width-down/250?cb=20140419195801
Robert Cursor,https://static.wikia.nocookie.net/superheroes/images/1/1f/Robert_Cursor.jpg/revision/latest?cb=20210104142156
Robocop,https://static.wikia.nocookie.net/superheroes/images/5/53/Robocop.jpg/revision/latest/scale-to-width-down/250?cb=20160201065324
Robonic Stooges,https://static.wikia.nocookie.net/superheroes/images/b/b0/The_Robonic_Stooges.jpg/revision/latest/scale-to-width-down/180?cb=20210604145437
Category:Robot Superheroes,https://static.wikia.nocookie.net/superheroes/images/4/46/Metal_Men.jpg/revision/latest/scale-to-width-down/246?cb=20191110205135
Robotboy,https://static.wikia.nocookie.net/superheroes/images/2/2b/Robotboy.jpg/revision/latest/scale-to-width-down/255?cb=20200123004346
Robotman (Disambiguation),https://static.wikia.nocookie.net/superheroes/images/2/27/Robotman.jpg/revision/latest/scale-to-width-down/180?cb=20140124135027
Rock Bison,https://static.wikia.nocookie.net/superheroes/images/f/fd/Rock_Bison.jpeg/revision/latest/scale-to-width-down/250?cb=20230512161049
Rocket Racoon,https://static.wikia.nocookie.net/superheroes/images/a/aa/Rocket_Racoon_comic_version.jpg/revision/latest/scale-to-width-down/250?cb=20150113223220
Rocketeer,https://static.wikia.nocookie.net/superheroes/images/e/ec/Rocketeer.jpg/revision/latest/scale-to-width-down/202?cb=20170201141236
Rogue,https://static.wikia.nocookie.net/superheroes/images/f/f6/Rogue.jpg/revision/latest/scale-to-width-down/250?cb=20230904160419
Ronin,https://static.wikia.nocookie.net/superheroes/images/f/f6/Ronin.jpg/revision/latest/scale-to-width-down/250?cb=20160820073127
Rorschach,https://static.wikia.nocookie.net/superheroes/images/6/64/Rorschach.jpg/revision/latest/scale-to-width-down/250?cb=20120406201510
Rotiart,https://static.wikia.nocookie.net/superheroes/images/0/01/Rotiart.webp/revision/latest?cb=20220428195526
Roustabout,https://static.wikia.nocookie.net/superheroes/images/2/24/Roustabout.jpg/revision/latest/scale-to-width-down/250?cb=20190408231409
Rubber Chicken,https://static.wikia.nocookie.net/superheroes/images/6/62/Rubber_Chicken.jpg/revision/latest/scale-to-width-down/350?cb=20190717223427
Ruby,https://static.wikia.nocookie.net/superheroes/images/b/ba/Ruby.jpg/revision/latest/scale-to-width-down/250?cb=20141204125116
Safety Woman,https://static.wikia.nocookie.net/superheroes/images/b/b2/Guardiana.png/revision/latest/scale-to-width-down/250?cb=20180720202103
Sailor Chibi Moon,https://static.wikia.nocookie.net/superheroes/images/0/09/Sailor_Chibi_Moon.jpg/revision/latest/scale-to-width-down/250?cb=20151019093351
Sailor Jupiter,https://static.wikia.nocookie.net/superheroes/images/2/24/Sailor_Jupiter.jpg/revision/latest/scale-to-width-down/250?cb=20190502001028
Sailor Mars,https://static.wikia.nocookie.net/superheroes/images/7/72/Sailor_Mars_Season_III.png/revision/latest/scale-to-width-down/220?cb=20181004140740
Sailor Moon,https://static.wikia.nocookie.net/superheroes/images/6/6d/Sailor_Moon.jpg/revision/latest/scale-to-width-down/250?cb=20140117021140
Sailor Neptune,https://static.wikia.nocookie.net/superheroes/images/e/e2/Sailor_Neptune.jpg/revision/latest?cb=20170320011717
Sailor Venus,https://static.wikia.nocookie.net/superheroes/images/9/95/Sailor_Venus.jpg/revision/latest/scale-to-width-down/250?cb=20180215004508
Saint Walker,https://static.wikia.nocookie.net/superheroes/images/c/c3/Saint_Walker.jpg/revision/latest/scale-to-width-down/250?cb=20160205110511
Saitama,https://static.wikia.nocookie.net/superheroes/images/f/fd/Saitama.jpg/revision/latest/scale-to-width-down/250?cb=20170125153229
Sakura Kinomoto,https://static.wikia.nocookie.net/superheroes/images/d/dd/Sakura_Kinomoto_.webp/revision/latest/scale-to-width-down/238?cb=20201109011533
Salaak,https://static.wikia.nocookie.net/superheroes/images/2/2b/Salaak.jpg/revision/latest/scale-to-width-down/250?cb=20160103222505
Sally Sonic,https://static.wikia.nocookie.net/superheroes/images/5/59/Sally_Sonic.jpg/revision/latest?cb=20160215140239
Sam-R-I,https://static.wikia.nocookie.net/superheroes/images/4/48/SamRI.jpg/revision/latest/scale-to-width-down/250?cb=20150906041000
Sandman,https://static.wikia.nocookie.net/superheroes/images/1/13/Sandman.jpeg/revision/latest/scale-to-width-down/180?cb=20160805114334
Sandman (Larry Wilton),https://static.wikia.nocookie.net/superheroes/images/5/53/Sandman_Just_Imagine_001.jpg/revision/latest/scale-to-width-down/250?cb=20160511043838
Sandman (Sandy Hawkins),https://static.wikia.nocookie.net/superheroes/images/b/b8/Sandy_Hawkins_Sandman.jpg/revision/latest/scale-to-width-down/250?cb=20141215120517
Sara Pezzini,https://static.wikia.nocookie.net/superheroes/images/d/d4/Sara_Pezzini.jpg/revision/latest/scale-to-width-down/250?cb=20140702031038
Saturn Girl,https://static.wikia.nocookie.net/superheroes/images/0/0f/Saturn_Girl.jpg/revision/latest/scale-to-width-down/250?cb=20230430231852
Scarlet Spider (Kaine Parker),https://static.wikia.nocookie.net/superheroes/images/f/f3/Scarlet_Spider_Kaine.jpg/revision/latest/scale-to-width-down/250?cb=20220717212242
Scarlet Spider (Michael van Patrick),https://static.wikia.nocookie.net/superheroes/images/4/43/Scarlet_Spider_Patrick.jpg/revision/latest/scale-to-width-down/250?cb=20220717222804
Screech,https://static.wikia.nocookie.net/superheroes/images/7/7f/Screech.jpeg/revision/latest/scale-to-width-down/250?cb=20231205171926
Seaguy,https://static.wikia.nocookie.net/superheroes/images/b/b8/Seaguy.jpg/revision/latest/scale-to-width-down/350?cb=20220408003105
Secret Warriors (Marvel Rising),https://static.wikia.nocookie.net/superheroes/images/5/51/Secret_Warriors_%28Marvel_Rising%29.jpeg/revision/latest/scale-to-width-down/250?cb=20221013123626
Sensor Girl,https://static.wikia.nocookie.net/superheroes/images/0/05/Sensor_Girl.jpg/revision/latest?cb=20230430220351
Sentry,https://static.wikia.nocookie.net/superheroes/images/4/4c/Sentry.jpg/revision/latest/scale-to-width-down/250?cb=20140901020700
Servo,https://static.wikia.nocookie.net/superheroes/images/b/bd/Servo.jpeg/revision/latest/scale-to-width-down/250?cb=20230428121555
Sexy Sailor Soldiers,https://static.wikia.nocookie.net/superheroes/images/5/51/Sexy_Sailor_Soldiers.jpeg/revision/latest/scale-to-width-down/250?cb=20230304013914
